filename stability_measured stability_predicted
1605-QH-Li3.poscar_ZnGaDyEr.vasp None 8.832513e-02
1606-QH-Li3.poscar_ZnGaEuEr.vasp None 9.885016e-02
1607-QH-Li3.poscar_CuZnHfAu.vasp None 8.669522e-02
1608-QH-Li3.poscar_ZnDyErHg.vasp None 8.985188e-02
1609-QH-Li3.poscar_ZnInDyEr.vasp None 9.140186e-02
1610-QH-Li3.poscar_ZnInDyHo.vasp None 9.015615e-02
1611-QH-Li3.poscar_ZnInHoEr.vasp None 9.039774e-02
1612-QH-Li3.poscar_LiAlZnAg.vasp None 9.442865e-02
1613-QH-Li3.poscar_LiZnAgAu.vasp None 6.620308e-02
1614-QH-Li3.poscar_LiZnAgCd.vasp None 5.446408e-02
1615-QH-Li3.poscar_LiAlZnCd.vasp None 9.881376e-02
1616-QH-Li3.poscar_LiZnCdAu.vasp None 6.507904e-02
1617-QH-Li3.poscar_LiCuZnAg.vasp None 4.881955e-02
1618-QH-Li3.poscar_LiAlCuZn.vasp None 7.354133e-02
1619-QH-Li3.poscar_LiCuZnAu.vasp None 5.370008e-02
1620-QH-Li3.poscar_LiCuZnCd.vasp None 5.964448e-02
1621-QH-Li3.poscar_LiZnGaAg.vasp None 8.417370e-02
1622-QH-Li3.poscar_LiZnGaCd.vasp None 7.703132e-02
1623-QH-Li3.poscar_LiCuZnGa.vasp None 5.309465e-02
1624-QH-Li3.poscar_LiZnAgHg.vasp None 9.446949e-02
1625-QH-Li3.poscar_LiZnAuHg.vasp None 9.843271e-02
1626-QH-Li3.poscar_LiZnCdHg.vasp None 7.445116e-02
1627-QH-Li3.poscar_LiZnAgIn.vasp None 8.137412e-02
1628-QH-Li3.poscar_LiZnCdIn.vasp None 8.231550e-02
1629-QH-Li3.poscar_LiCuZnIn.vasp None 8.830242e-02
1630-QH-Li3.poscar_CuZnLuAu.vasp None 8.806298e-02
1631-QH-Li3.poscar_MgZnAgAu.vasp None 9.804795e-02
1632-QH-Li3.poscar_MgCuZnAg.vasp None 6.518574e-02
1633-QH-Li3.poscar_MgCuZnAu.vasp None 9.584137e-02
1634-QH-Li3.poscar_LiMgZnAg.vasp None 7.698971e-02
1635-QH-Li3.poscar_LiMgAlZn.vasp None 6.414096e-02
1636-QH-Li3.poscar_LiMgZnAu.vasp None 8.853525e-02
1637-QH-Li3.poscar_LiMgZnCd.vasp None 5.229995e-02
1638-QH-Li3.poscar_LiMgCuZn.vasp None 3.968475e-02
1639-QH-Li3.poscar_LiMgZnGa.vasp None 6.514641e-02
1640-QH-Li3.poscar_LiMgZnIn.vasp None 7.951350e-02
1641-QH-Li3.poscar_MnCuZnAu.vasp None 9.807452e-02
1642-QH-Li3.poscar_FeCoZnNb.vasp None 9.424487e-02
1643-QH-Li3.poscar_LiNiCuZn.vasp None 4.561784e-02
1644-QH-Li3.poscar_LiNiZnGa.vasp None 8.366128e-02
1645-QH-Li3.poscar_MgNiCuZn.vasp None 9.884105e-02
1646-QH-Li3.poscar_ZnPdDyEr.vasp None 9.506644e-02
1647-QH-Li3.poscar_ZnPdDyHo.vasp None 9.760694e-02
1648-QH-Li3.poscar_ZnPdHoEr.vasp None 9.098022e-02
1649-QH-Li3.poscar_LiZnPdAg.vasp None 7.440839e-02
1650-QH-Li3.poscar_LiAlZnPd.vasp None 9.610254e-02
1651-QH-Li3.poscar_LiZnPdAu.vasp None 9.255830e-02
1652-QH-Li3.poscar_LiZnPdCd.vasp None 7.617578e-02
1653-QH-Li3.poscar_LiCuZnPd.vasp None 6.282129e-02
1654-QH-Li3.poscar_LiZnGaPd.vasp None 7.469605e-02
1655-QH-Li3.poscar_LiZnPdIn.vasp None 8.964266e-02
1656-QH-Li3.poscar_MgCuZnPd.vasp None 9.882895e-02
1657-QH-Li3.poscar_MgZnPdHf.vasp None 8.109099e-02
1658-QH-Li3.poscar_LiCuZnPt.vasp None 8.954736e-02
1659-QH-Li3.poscar_MgZnHfPt.vasp None 9.967231e-02
1660-QH-Li3.poscar_LiCuZnRh.vasp None 8.088961e-02
1661-QH-Li3.poscar_ScZnAgAu.vasp None 8.680208e-02
1662-QH-Li3.poscar_ScZnAgCd.vasp None 9.849019e-02
1663-QH-Li3.poscar_ScCuZnAg.vasp None 5.861196e-02
1664-QH-Li3.poscar_ScCuZnAu.vasp None 5.314042e-02
1665-QH-Li3.poscar_ScCuZnCd.vasp None 8.228409e-02
1666-QH-Li3.poscar_ScCuZnGa.vasp None 6.940664e-02
1667-QH-Li3.poscar_ScCuZnHg.vasp None 9.652753e-02
1668-QH-Li3.poscar_LiScCuZn.vasp None 6.361164e-02
1669-QH-Li3.poscar_LiScZnGa.vasp None 9.959755e-02
1670-QH-Li3.poscar_ScCoNiZn.vasp None 5.110518e-02
1671-QH-Li3.poscar_ScNiCuZn.vasp None 3.019912e-02
1672-QH-Li3.poscar_ScZnPdAg.vasp None 7.478043e-02
1673-QH-Li3.poscar_ScZnPdAu.vasp None 9.143564e-02
1674-QH-Li3.poscar_ScCuZnPd.vasp None 7.631731e-02
1675-QH-Li3.poscar_ScCuZnPt.vasp None 7.025955e-02
1676-QH-Li3.poscar_LiSiNiZn.vasp None 9.643158e-02
1677-QH-Li3.poscar_LiZnAgSn.vasp None 9.498462e-02
1678-QH-Li3.poscar_LiNiZnSn.vasp None 5.414528e-02
1679-QH-Li3.poscar_LiScZnSn.vasp None 7.894261e-02
1680-QH-Li3.poscar_CoZnTaIr.vasp None 6.980678e-02
1681-QH-Li3.poscar_FeZnTaIr.vasp None 6.382998e-02
1682-QH-Li3.poscar_CoNiZnTa.vasp None 8.620609e-02
1683-QH-Li3.poscar_TiCuZnAu.vasp None 5.363207e-02
1684-QH-Li3.poscar_TiCoCuZn.vasp None 9.651458e-02
1685-QH-Li3.poscar_TiFeCoZn.vasp None 8.293407e-02
1686-QH-Li3.poscar_TiCoZnIr.vasp None 7.963442e-02
1687-QH-Li3.poscar_BeTiNiZn.vasp None 8.430682e-02
1688-QH-Li3.poscar_TiCoNiZn.vasp None 4.681319e-02
1689-QH-Li3.poscar_TiNiCuZn.vasp None 4.791609e-02
1690-QH-Li3.poscar_TiFeNiZn.vasp None 9.231075e-02
1691-QH-Li3.poscar_TiZnPdAg.vasp None 9.893036e-02
1692-QH-Li3.poscar_TiCuZnPd.vasp None 5.762837e-02
1693-QH-Li3.poscar_TiCuZnPt.vasp None 6.639170e-02
1694-QH-Li3.poscar_ZnDyHoTl.vasp None 8.896184e-02
1695-QH-Li3.poscar_ZnHoErTl.vasp None 8.874499e-02
1696-QH-Li3.poscar_ZnNdEuTl.vasp None 8.314142e-02
1697-QH-Li3.poscar_ZnPmEuTl.vasp None 8.696982e-02
1698-QH-Li3.poscar_ZnNdPmTl.vasp None 8.700778e-02
1699-QH-Li3.poscar_ZnPrEuTl.vasp None 8.552473e-02
1700-QH-Li3.poscar_ZnPrNdTl.vasp None 9.085947e-02
1701-QH-Li3.poscar_ZnPrPmTl.vasp None 9.625349e-02
1702-QH-Li3.poscar_ZnSmDyTl.vasp None 9.402996e-02
1703-QH-Li3.poscar_ZnSmErTl.vasp None 9.689103e-02
1704-QH-Li3.poscar_ZnSmHoTl.vasp None 9.599801e-02
1705-QH-Li3.poscar_ZnNdSmTl.vasp None 8.790750e-02
1706-QH-Li3.poscar_ZnPmSmTl.vasp None 9.136873e-02
1707-QH-Li3.poscar_ZnPrSmTl.vasp None 8.420205e-02
1708-QH-Li3.poscar_CaZnSrTl.vasp None 9.772808e-02
1709-QH-Li3.poscar_ZnTbDyTl.vasp None 8.905275e-02
1710-QH-Li3.poscar_ZnTbErTl.vasp None 9.514829e-02
1711-QH-Li3.poscar_ZnTbHoTl.vasp None 9.139897e-02
1712-QH-Li3.poscar_VFeCoZn.vasp None 2.594082e-02
1713-QH-Li3.poscar_VCoNiZn.vasp None 9.789408e-02
1714-QH-Li3.poscar_CuGaZrAu.vasp None 9.886368e-02
1715-QH-Li3.poscar_CuZrAgIn.vasp None 7.863917e-02
1716-QH-Li3.poscar_CuZrInAu.vasp None 6.878591e-02
1717-QH-Li3.poscar_CuGaZrPd.vasp None 9.993030e-02
1718-QH-Li3.poscar_LiSiZrIr.vasp None 7.182548e-02
1719-QH-Li3.poscar_LiSiZrRh.vasp None 4.707340e-02
1720-QH-Li3.poscar_LiCoZrSn.vasp None 9.700072e-02
1721-QH-Li3.poscar_LiZrSnIr.vasp None 5.563654e-02
1722-QH-Li3.poscar_CuZrRhSn.vasp None 8.374391e-02
1723-QH-Li3.poscar_LiZrRhSn.vasp None 2.602643e-02
1724-QH-Li3.poscar_CoZrRuSn.vasp None 9.168434e-02
1725-QH-Li3.poscar_ZnZrAgAu.vasp None 9.791376e-02
1726-QH-Li3.poscar_CuZnZrAg.vasp None 7.129537e-02
1727-QH-Li3.poscar_CuZnZrAu.vasp None 5.663210e-02
1728-QH-Li3.poscar_CoZnZrIr.vasp None 9.114791e-02
1729-QH-Li3.poscar_LiCuZnZr.vasp None 8.159560e-02
1730-QH-Li3.poscar_NiCuZnZr.vasp None 8.124531e-02
1731-QH-Li3.poscar_ZnZrPdAg.vasp None 9.461665e-02
1732-QH-Li3.poscar_CuZnZrPd.vasp None 5.625108e-02
1733-QH-Li3.poscar_CuZnZrPt.vasp None 9.890164e-02
